id:ID(Opinion),created:long,text
223,1484986381687,"Die Wanna Wanga! Oh, my! Die Wanna Wauaga. We -- we bring a message to your master, Jabba the Hutt...and a gift. Gift, what gift? Nee Jabba no badda. Me chaade su goodie. He says that our instructions are to give it only to Jabba himself. I'm terribly sorry. I'm afraid he's ever so stubborn about these sort of things. Nudd Chaa. Artoo, I have a bad feeling about this. Good morning. Bo Shuda! The message, Artoo, the message.

I'm going in. Here goes nothing. Now lock onto the strongest power source. It should be the power generator. Form up. And stay alert. We could run out of space real fast. Split up and head back to the surface. See if you can get a few of those TIE fighters to follow you. Copy, Gold Leader. That was too close. We've got to give those fighters more time. Concentrate all fire on that Super Star Destroyer.

Oh, General Solo, somebody's coming. Oh! Luke! Where's Leia? What? She didn't come back? I thought she was with you. We got separated. Hey, we better go look for her. Take the squad ahead. We'll meet at the shield generator at 0300. Come on, Artoo. We'll need your scanners. Don't worry, Master Luke. We know what to do. And you said it was pretty here. Ugh!

Threepio, you tell that slimy piece of... worm-ridden filth he'll get no such pleasure from us. Right? Jabba! This is your last chance. Free us or die. Move him into position. Put him in.

Lord Vader, this is an unexpected pleasure. We're honored by your presence. You may dispense with the pleasantries, Commander. I'm here to put you back on schedule. I assure you, Lord Vader, my men are working as fast as they can. Perhaps I can find new ways to motivate them. I tell you, this station will be operational as planned. "
224,1464659788215,"Bounty hunters. We don't need that scum. Those Rebels won't escape us. Sir, we have a priority signal from the Star Destroyer Avenger. Right. ...there will be a substantial reward for the one who finds the Millennium Falcon. You are free to use any methods necessary, but I want them alive. No disintegrations. As you wish. Lord Vader! My lord, we have them. 

There's something not right here. I feel cold, death. That place...is strong with the dark side of the Force. A domain of evil it is. In you must go. What's in there? Only what you take with you. our weapons...you will not need them.

Alert all commands. Ready for the tractor beam. Artoo, come back at once! You haven't finished with me yet! You don't know how to fix the hyperdrive. Chewbacca can do it. I'm standing here in pieces, and you're having delusions of grandeur! Oh, you did it!

I saw them! I saw them! Saw what? Star Destroyers, two of them, coming right at us. Sir, sir! Might I suggest... hut him up or shut him down! Check the deflector shield! Oh, great. Well, we can still outmaneuver them. Prepare to make the jump to light-speed. But, sir! They're getting closer! Oh yeah? Watch this. Watch what? I think we're in trouble. If I may say so, sir, I noticed earlier the hyperdrive motivator has been damaged. It's impossible to go to light-speed! We're in trouble!

General, I've got to leave. I can't stay anymore. I'm sorry to hear that. Well, there's a price on my head. If I don't pay off Jabba the Hut, I'm a dead man.  A death mark's not an easy thing to live with. You're a good fighter, Solo. I hate to lose you. Thank you, General."
225,1476557789394,"Distance to power generators? One-seven, decimal two-eight. Target. Maximum fire power. Transport, this is Solo. Better take off - I can't get to you. I'll get the princess out on the Falcon. But...but...but...where are you going? Uh...come back!! Wait! Wait for me! Wait! Stop! How typical. Come on. Hurry up, goldenrod, or you're going to be a permanent resident! Wait! Wait!"
226,1485644105449,"Rise, my friend. The Death Star will be completed on schedule. You have done well, Lord Vader. And now I sense you wish to continue your search for young Skywalker. Yes, my Master. Patience, my friend. In time he will seek you out. And when he does, you must bring him before me. He has grown strong. Only together can we turn him to the dark side of the Force. As you wish. Everything is proceeding as I have foreseen."
227,1466214610510,"Greetings, Exalted One. Allow me to introduce myself. I am Luke Skywalker, Jedi Knight and friend to Captain Solo. I know that you are powerful, mighty Jabba, and that your anger with Solo must be equally powerful. I seek an audience with Your Greatness to bargain for Solo's life. With your wisdom, I'm sure that we can work out an arrangement which will be mutually beneficial and enable us to avoid any unpleasant confrontation. As a token of my goodwill, I present to you a gift: these two droids. What did he say? Both are hardworking and will serve you well. "
228,1483382098958,"Threepio, you tell that slimy piece of... worm-ridden filth he'll get no such pleasure from us. Right? Jabba! This is your last chance. Free us or die. Move him into position. Put him in.

The Emperor does not share your optimistic appraisal of the situation. But he asks the impossible. I need more men. Then perhaps you can tell him when he arrives. The Emperor's coming here? That is correct, Commander. And he is most displeased with your apparent lack of progress. We shall double our efforts. I hope so, Commander, for your sake. The Emperor is not as forgiving as I am. 

Of course I'm worried. And you should be, too. Lando Calrissian and poor Chewbacca never returned from this awful place. Artoo whistles timidly. Don't be so sure. If I told you half the things I've heard about this Jabba the Hutt, you'd probably short-circuit. Artoo, are you sure this is the right place? I better knock, I suppose. There doesn't seem to be anyone there. Let's go back and tell Master Luke. 

We're coming! Come on! Come on! Oh, Artoo, hurry! My goodness! Artoo, why did you have to be so brave? Well, I suppose I could hotwire this thing. I'll cover you.

Watch out. Squad at .06. I'm on it, Gold Leader. Good shot, Red Two. Now...come on, Han, old buddy. Don't let me down."
229,1461001437530,"Remember, a Jedi can feel the Force flowing through him. You mean it controls your actions? Partially. But it also obeys your commands. Hokey religions and ancient weapons are no match for a good blaster at your side, kid. You don't believe in the Force, do you? Kid, I've flown from one side of this galaxy to the other. I've seen a lot of strange stuff, but I've never seen anything to make me believe there's one all-powerful force controlling everything. There's no mystical energy field that controls my destiny. It's all a lot of simple tricks and nonsense. I suggest you try it again, Luke. This time, let go your conscious self and act on instinct. With the blast shield down, I can't even see. How am I supposed to fight? Your eyes can deceive you. Don't trust them.

He is here... Obi-Wan Kenobi! What makes you think so? A tremor in the Force. The last time I felt it was in the presence of my old master. Surely he must be dead by now. Don't underestimate the power of the Force. The Jedi are extinct, their fire has gone out of the universe. You, my friend, are all that's left of their religion. Yes. Governor Tarkin, we have an emergency alert in detention block A A-twenty-three. The princess! Put all sections on alert!

What a piece of junk. She'll make point five beyond the speed of light. She may not look like much, but she's got it where it counts, kid. I've added some special modifications myself. We're a little rushed, so if you'll hurry aboard we'll get out of here. Hello, sir. Which way? All right, men. Load your weapons! Stop that ship! Blast 'em! Chewie, get us out of here! Oh, my. I'd forgotten how much I hate space travel.

This is Chewbacca. He's first-mate on a ship that might suit our needs. I don't like the look of this. Han Solo. I'm captain of the Millennium Falcon. Chewie here tells me you're looking for passage to the Alderaan system. Yes, indeed. If it's a fast ship. Fast ship? You've never heard of the Millennium Falcon? Should I have? It's the ship that made the Kessel run in less than twelve parsecs! I've outrun Imperial starships, not the local bulk-cruisers, mind you. I'm talking about the big Corellian ships now. She's fast enough for you, old man. What's the cargo? Only passengers. Myself, the boy, two droids, and no questions asked. What is it? Some kind of local trouble? Let's just say we'd like to avoid any Imperial entanglements."
230,1454907175667,"Cut it out! I'm not gonna hurt you. Well, looks like I'm stuck here. Trouble is, I don't know where here Well, maybe you can help me. Come on, sit down. I promise I won't hurt you. Now come here. All right. You want something to eat? That's right. Come on. Hmmm? Look, it's a hat. It's not gonna hurt you. Look. You're a jittery little thing, aren't you? What is it? Freeze! Come on, get up! Go get your ride and take her back to base. Yes, sir. Come on, let's get outta here.

Good. Use your aggressive feelings, boy! Let the hate flow through you. Obi-Wan has taught you well. I will not fight you, father. You are unwise to lower your defenses. Your thoughts betray you, father. I feel the good in you...the conflict. There is no conflict. You couldn't bring yourself to kill me before, and I don't believe you'll destroy me now. You underestimate the power of the dark side. If you will not fight, then you will meet your destiny. Good. Good.

Yes, Artoo. I was just coming to that. What's going on? I don't know. Wonderful! We are now a part of the tribe. Just what I always wanted. Well, short help is better than no help at all, Chewie. Thank you. Okay. He says the scouts are going to show us the quickest way to the shield generator. Good. How far is it? Ask him. We need some fresh supplies, too. And try and get our weapons back. And hurry up, will ya? I haven't got all day.

I have a really bad feeling about this. What did he say? I'm rather embarrassed, General Solo, but it appears you are to be the main course at a banquet in my honor. Leia! Oh! Your Royal Highness. But these are my friends. Threepio, tell them they must be set free. Somehow, I got the feeling that didn't help us very much. Threepio, tell them if they don't do as you wish, you'll become angry and use your magic. But Master Luke, what magic? I couldn't possibly -- Just tell them. You see, Master Luke they didn't believe me. Just as I said they wouldn't. Wha-wha-what's happening! Oh! Oh, dear! Oh! Put me down! He-e-elp! Master Luke! Artoo! Somebody, somebody, help! Master Luke, Artoo! Artoo, quickly! Do something, somebody! Oh! Ohhh! Oh, oh, oh, oh! Thank goodness. Thanks, Threepio. I...I never knew I had it in me."
231,1459049310670,"Now will you move along, little fella? We're got a lot of work to do. No! No, no! Stay and help you, I will. Find your friend, hmm? I'm not looking for a friend, I'm looking for a Jedi Master. Oohhh. Jedi Master. Yoda. You seek Yoda. You know him? Mmm. Take you to him, I will.  Yes, yes. But now, we must eat. Come. Good food. Come. Come, come. Stay here and watch after the camp, Artoo.

The ship is almost finished. Two or Three more things and we're in great shape. The sooner the better. Something's wrong here. No one has seen or knows anything about Threepio. He's been gone too long to have gotten lost. Relax. I'll talk to Lando and see what I can find out. I don't trust Lando. Well, I don't trust him, either. But he is my friend. Besides, we'll soon be gone. And then you're as good as gone, aren't you?

Lord Vader. You may take Captain Solo to Jabba the Hut after I have Skywalker. He's no good to me dead. He will not be permanently damaged. Lord Vader, what about Leia and the Wookiee? They must never again leave this city. That was never a condition of our agreement, nor was giving Han to this bounty hunter! Perhaps you think you're being treated unfairly. No. Good. It would be unfortunate if I had to leave a garrison here. This deal's getting worse all the time.

Bounty hunters. We don't need that scum. Those Rebels won't escape us. Sir, we have a priority signal from the Star Destroyer Avenger. Right. ...there will be a substantial reward for the one who finds the Millennium Falcon. You are free to use any methods necessary, but I want them alive. No disintegrations. As you wish. Lord Vader! My lord, we have them. "
232,1473006339338,"Come, boy. See for yourself. From here you will witness the final destruction of the Alliance, and the end of your insignificant Rebellion. You want this, don't you? The hate is swelling in you now. Take your Jedi weapon. Use it. I am unarmed. Strike me down with it. Give in to your anger. With each passing moment, you make yourself more my servant. No! It is unavoidable. It is your destiny. You, like your father, are now mine!"
233,1463736138368,"Luke. Father. Son, come with me. Ben, why didn't you tell me? Chewie! It's Vader. Luke...it is your destiny. Ben, why didn't you tell me?

The ship is almost finished. Two or Three more things and we're in great shape. The sooner the better. Something's wrong here. No one has seen or knows anything about Threepio. He's been gone too long to have gotten lost. Relax. I'll talk to Lando and see what I can find out. I don't trust Lando. Well, I don't trust him, either. But he is my friend. Besides, we'll soon be gone. And then you're as good as gone, aren't you?"
234,1482419774239,"General Kenobi, years ago you served my father in the Clone Wars. Now he begs you to help him in his struggle against the Empire. I regret that I am unable to present my father's request to you in person, but my ship has fallen under attack and I'm afraid my mission to bring you to Alderaan has failed. I have placed information vital to the survival of the Rebellion into the memory systems of this R2 unit. My father will know how to retrieve it. You must see this droid safely delivered to him on Alderaan. This is our most desperate hour. Help me, Obi-Wan Kenobi, you're my only hope.

How long before you can make the jump to light speed? It'll take a few moments to get the coordinates from the navi-computer. Are you kidding? At the rate they're gaining... Traveling through hyperspace isn't like dusting crops, boy! Without precise calculations we could fly right through a star or bounce too close to a supernova and that'd end your trip real quick, wouldn't it? What's that flashing? We're losing our deflector shield. Go strap yourself in, I'm going to make the jump to light speed."
235,1484912539926,"The Emperor knew, as I did, if Anakin were to have any offspring, they would be a threat to him. That is the reason why your sister remains safely anonymous. Leia! Leia's my sister. Your insight serves you well. Bury your feelings deep down, Luke. They do you credit. But they could be made to serve the Emperor."
236,1462737258865,"But that down. Hey! That's my dinner. How you get so big, eating food of this kind? Listen, friend, we didn't mean to land in that puddle, and if we could get our ship out, we would, but we can't, so why don't you just... Aww, cannot get your ship out? Hey, you could have broken this. Don't do that. Ohhh...you're making a mess. Hey, give me that! Mine! Or I will help you not.  don't want your help. I want my lamp back. I'll need it to get out of this slimy mudhole. Mudhole? Slimy? My home this is. Ah, ah, ah! Oh, Artoo, let him have it. Mine! Mine! Artoo! Mine! Mine!

Sir, if I may venture an opinion... I'm not really interested in your opinion, Threepio. There's something out there. Where? Outside, in the cave. There it is. Listen! Listen! I'm going out there. Are you crazy?! I just got this bucket back together. I'm not going to let something tear it apart. Then I'm going with you. I think it might be better if I stay here and guard the ship. Oh, no."
237,1479800543901,"Watch out. Squad at .06. I'm on it, Gold Leader. Good shot, Red Two. Now...come on, Han, old buddy. Don't let me down.

Luke...Luke...Do not...Do not underestimate the powers of the Emperor, or suffer your father's fate, you will. Luke, when gone am I, the last of the Jedi will you be. Luke, the Force runs strong in your family. Pass on what you have learned, Luke... There is...another...Sky...Sky...walker.

Well, why don't you use your divine influence and get us out of this? I beg your pardon, General Solo, but that just wouldn't be proper. Proper?! It's against my programming to impersonate a deity. Why, you-- My mistake. He's an old friend of mine.

Sister! So...you have a twin sister. Your feelings have now betrayed her, too. Obi-Wan was wise to hide her from me. Now his failure is complete. If you will not turn to the dark side, then perhaps she will. Never-r-r! Good! Your hate has made you powerful. Now, fulfill your destiny and take your father's place at my side! Never! I'll never turn to the dark side. You've failed, Your Highness. I am a Jedi, like my father before me. So be it...Jedi.

Welcome, young Skywalker. I have been expecting you. You no longer need those. Guards, leave us. I'm looking forward to completing your training. In time you will call me Master. You're gravely mistaken. You won't convert me as you did my father. Oh, no, my young Jedi. You will find that it is you who are mistaken...about a great many things. His lightsaber. Ah, yes, a Jedi's weapon. Much like your father's. By now you must know your father can never be turned from the dark side. So will it be with you. You're wrong. Soon I'll be dead...and you with me."
238,1460134194382,"You must come along now, Artoo. There's really nothing more we can do. And my joints are freezing up. Don't say thing like that! Of course we'll see Master Luke again. He'll be quite all right, you'll see. Stupid little short-circuit. He'll be quite all right. Sir, all the patrols are in. There's still no contact from Skywalker or Solo. Mistress Leia, Artoo says he's been quite unable to pick up any signals, although he does admit that his own range is far too weak to abandon all hope. Your Highness, there's nothing more we can do tonight. The shield doors must be closed. Close the doors. Yes, sir.

Let go. Sshh! et go, please. Don't get excited. Captain, being held by you isn't quite enough to get me excited. Sorry, sweetheart. We haven't got time for anything else."
239,1478962620932,"I hope the old man got that tractor beam out if commission, or this is going to be a real short trip. Okay, hit it! We're coming up on the sentry ships. Hold 'em off! Angle the deflector shields while I charge up the main guns! I can't believe he's gone. There wasn't anything you could have done. Come on, buddy, we're not out of this yet! You in, kid? Okay, stay sharp!

To your stations! Come with me. Close all outboard shields! Close all outboard shields! Yes. We've captured a freighter entering the remains of the Alderaan system. It's markings match those of a ship that blasted its way out of Mos Eisley. They must be trying to return the stolen plans to the princess. She may yet be of some use to us. Unlock one-five-seven and nine. Release charges. There's no one on board, sir. According to the log, the crew abandoned ship right after takeoff. It must be a decoy, sir. Several of the escape pods have been jettisoned.

We count thirty Rebel ships, Lord Vader. But they're so small they're evading our turbo-lasers! We'll have to destroy them ship to ship. Get the crews to their fighters. Luke, let me know when you're going in. I'm on my way in now... Watch yourself! There's a lot of fire coming from the right side of that deflection tower. I'm on it. Squad leaders, we've picked up a new group of signals. Enemy fighters coming your way.

Luke? Luke? Luke? Have you seen Luke this morning? He said he had some things to do before he started today, so he left early. Uh? Did he take those two new droids with him? I think so. Well, he'd better have those units in the south range repaired be midday or there'll be hell to pay! Wait, there's something dead ahead on the scanner. It looks like our droid...hit the accelerator."
240,1477539569635,"Aren't you a little short to be a stormtrooper? What? Oh...the uniform. I'm Luke Skywalker. I'm here to rescue you. You're who? I'm here to rescue you. I've got your R2 unit. I'm here with Ben Kenobi. Ben Kenobi is here! Where is he? Come on! 

Learn about the Force, Luke. Look, I can take you as far as Anchorhead. You can get a transport there to Mos Eisley or wherever you're going. You must do what you feel is right, of course."
241,1468022574087,"What is thy bidding, my master? There is a great disturbance in the Force. I have felt it. We have a new enemy - Luke Skywalker. Yes, my master. He could destroy us. He's just a boy. Obi-Wan can no longer help him. The Force is strong with him. The son of Skywalker must not become a Jedi. If he could be turned, he would become a powerful ally. Yes. Yes. He would be a great asset. Can it be done? He will join us or die, my master.

Sir, I'm almost afraid to ask, but...does that include shutting me down, too? o, I need you to talk to the Falcon, find out what's wrong with the hyperdrive. Sir, it's quite possible this asteroid is not entirely stable. Not entirely stable? I'm glad you're here to tell us these things. Chewie, take the professor in the back and plug him into the hyperdrive. Oh! Sometimes I just don't understand human behavior. After all, I'm only trying to do my job in the most...

So you see, since we're a small operation, we don't fall into the...uh...jurisdiction of the Empire. So you're part of the mining guild then? No, not actually. Our operation is small enough not to be noticed...which is advantageous for everybody since our customers are anxious to avoid attracting attention to themselves. Aren't you afraid the Empire's going to find out about this little operation and shut you down? That's always been a danger looming like a shadow over everything we've built here. But things have developed that will insure security. I've just made a deal that will keep the Empire out of here forever. We would be honored if you would join us. I had no choice. They arrived right before you did. I'm sorry. I'm sorry, too.

Well, he seems very friendly. Yes...very friendly. What are you doing here? Ahh...repairs. I thought you could help me out. What have you done to my ship? Your ship? Hey, remember, you lost her to me fair and square. Hello. What have we here? Welcome. I'm Lando Calrissian. I'm the administrator of this facility. and who might you be? Leia. Welcome, Leia. All right, all right, you old smoothie."
242,1475871591735,"All wings report in. Red Leader standing by. Gray Leader standing by. Green Leader standing by. Lock S-foils in attack positions. May the Force be with us. We've got to be able to get some kind of a reading on that shield, up or down. Well, how could they be jamming us if they don't know if we're coming. Break off the attack! The shield is still up. I get no reading. Are you sure? Pull up! All craft pull up! Take evasive action! Green Group, stick close to holding sector MV-7. Admiral, we have enemy ships in sector 47."
243,1455485053816,"What's wrong? Oh, it's Han! I don't know, I really thought he'd change his mind. He's got to follow his own path. No one can choose it for him. I only wish Ben were here. This R2 unit of your seems a bit beat up. Do you want a new one? Not on your life! That little droid and I have been through a lot together. You okay, Artoo? Okay, easy she goes! Hang on tight,Artoo, you've got to come back. You wouldn't want my life to get boring, would you? Luke, the Force will be with you."
244,1463615000387,"You all right? Why are you still here? I heard the command center had been hit. You got your clearance to leave. Don't worry. I'll leave. First I'm going to get you to your ship. Your Highness, we must take this last transport. It's our only hope. Send all troops in sector twelve to the south slope to protect the fighters. Imperial troops have entered the base. Come on...that's it. Give the evacuation code signal. And get to your transports! K-one-zero...all troops disengage.  Oh! Wait for me! Begin retreat! Fall back!

You must come along now, Artoo. There's really nothing more we can do. And my joints are freezing up. Don't say thing like that! Of course we'll see Master Luke again. He'll be quite all right, you'll see. Stupid little short-circuit. He'll be quite all right. Sir, all the patrols are in. There's still no contact from Skywalker or Solo. Mistress Leia, Artoo says he's been quite unable to pick up any signals, although he does admit that his own range is far too weak to abandon all hope. Your Highness, there's nothing more we can do tonight. The shield doors must be closed. Close the doors. Yes, sir.

Luke! You must complete the training. I can't keep the vision out of my head. They're my friends. I've got to help them. You must not go! But Han and Leia will die if I don't. You don't know that. Even Yoda cannot see their fate. But I can help them! I feel the Force! But you cannot control it. This is a dangerous time for you, when you will be tempted by the dark side of the Force. Yes, yes. To Obi-Wan you listen. The cave. Remember your failure at the cave! But I've learned so much since then. Master Yoda, I promise to return and finish what I've begun. You have my word. It is you and your abilities the Emperor wants. that is why your friends are made to suffer. And that is why I have to go. Luke, I don't want to lose you to the Emperor the way I lost Vader. You won't. Stopped they must be. On this depends. 

Artoo says the chances of survival are seven hundred seventy-five...to one. Actually, Artoo has been known to make mistakes...from time to time. Oh, dear, oh, dear. Don't worry about Master Luke. I'm sure he'll be all right. He's quite clever, you know...for a human being.

Rouge Group, use your harpoons and tow cables. Go for the legs. It might be our only chance of stopping them. All right, stand by, Dack. Luke, we've got a malfunction in fire control. I'll have to cut in the auxiliary. ust hang on. Hang on, Dack. Get ready to fire that tow cable. Dack? Dack! Yes, Lord Vader. I've reached the main power generator. The shield will be down in moments. You may start your landing. Rouge Three. Copy, Rouge Leader Wedge, I've lost my gunner. You'll have to make this shot. I'll cover for you. Set your harpoon. Follow me on the next pass. oming around, Rouge Leader."
245,1462961665133,"Oh, come on. How could you know my father? You don't even know who I am.  Oh, I don't even know what I'm doing here. We're wasting our time. I cannot teach him. The boy has no patience. He will learn patience. Hmmm. Much anger in him, like his father. Was I any different when you taught me? Hah. He is not ready. Yoda! I am ready. I...Ben! I can be a Jedi. Ben, tell him I'm ready.

This facility is crude, but it should be adequate to freeze Skywalker for his journey to the Emperor. Lord Vader, ship approaching. X-wing class. Good. Monitor Skywalker and allow him to land. Lord Vader, we only use this facility for carbon freezing. If you put him in there, it might kill him. I do not want the Emperor's prize damaged. We will test it...on Captain Solo.

Bespin. It's pretty far, but I think we can make it. A mining colony? Yeah, a Tibanna gas mine. Lando conned somebody out of it. We go back a long way, Lando and me. Can you trust him? No. But he has no love for the Empire, I can tell you that. Here we go, Chewie. Stand by. Detach! You do have your moments. Not many, but you have them."
246,1463657121411,"What is thy bidding, my Master? Send the fleet to the far side of Endor. There it will stay until called for. What of the reports of the Rebel fleet massing near Sullust? It is of no concern. Soon the Rebellion will be crushed and young Skywalker will be one of us! Your work here is finished, my friend. Go out to the command ship and await my orders. Yes, my Master.

Search your feelings, father. You can't do this. I feel the conflict within you. Let goof your hate. It is too late for me, son. The Emperor will show you the true nature of the Force. He is your master now. Then my father is truly dead.

Come, boy. See for yourself. From here you will witness the final destruction of the Alliance, and the end of your insignificant Rebellion. You want this, don't you? The hate is swelling in you now. Take your Jedi weapon. Use it. I am unarmed. Strike me down with it. Give in to your anger. With each passing moment, you make yourself more my servant. No! It is unavoidable. It is your destiny. You, like your father, are now mine!

It's over, Commander. The Rebels have been routed. They're fleeing into the woods. We need reinforcements to continue the pursuit. Send three squads to help. Open the back door. Yes, sir. Throw me another charge."
247,1461047402944,"Well, wait. This is interesting. Lando. Lando system? Lando's not a system, he's a man. Lando Calrissian. He's a card player, gambler, scoundrel. You'd like him. Thanks.

This ground sure feels strange. It doesn't feel like rock at all. There's an awful lot of moisture in here. I don't know. I have a bad feeling about this. Yeah. Watch out! Yeah, that's what I thought. Mynock. Chewie, check the rest of the ship, make sure there aren't any more attached. They're chewing on the power cables. Mynocks? Go on inside. We'll clean them off if there are any more. Ohhh! Go away! Go away! Beastly thing. Shoo! Shoo! Wait a minute... All right, Chewie, let's get out of here!

The security codes has been changed! Artoo, you can tell the computer to override the security system. Attention! This is Lando Calrissian. The Empire has takes control of the city. I advise everyone to leave before more Imperial troops arrive. This way. Don't blame me. I'm an interpreter. I'm not supposed to know a power socket from a computer terminal. What are you talking about? We're not interested in the hyperdrive on the Millennium Falcon. It's fixed! Just open the door, you stupid lump.

What did you have in mind for your next move? Well, if they follow standard Imperial procedure, they'll dump their garbage before they go to light-speed, then we just float away. With the rest of the garbage. Then what? Then we've got to find a safe port somewhere around here. Got any ideas? No. Where are we? The Anoat system. Anoat system. There's not much there. No. "
248,1460766705065,"Lock the door, Artoo. All right, check that side of the street. It's secure. Move on to the next door. I would much rather have gone with Master Luke than stay here with you. I don't know what all the trouble is about, but I'm sure it must be your fault. You watch your language!

Orbiting the planet at maximum velocity. The moon with the Rebel base will be in range in thirty minutes. This will be a day long remembered. It has seen the end of Kenobi and it will soon see the end of the Rebellion.

How did I get into this mess? I really don't know how. We seem to be made to suffer. It's our lot in life. I've got to rest before I fall apart. My joints are almost frozen. What a desolate place this is. Where are you going? Well, I'm not going that way. It's much too rocky. This way is much easier. What makes you think there are settlements over there? Don't get technical with me. What mission? What are you talking about? I've had just about enough of you! Go that way! You'll be malfunctioning within a day, you nearsighted scrap pile! And don't let me catch you following me begging for help, because you won't get it. No more adventures. I'm not going that way."
249,1485950863519,"Luke...Luke. Ben? You will go to the Dagobah system. Dagobah system? There you will learn from Yoda, the Jedi Master who instructed me. Ben...Ben. Luke! Luke! Don't do this, Luke. Come on, give me a sign here. Not much time. Ben...Ben... Hang on, kid. Dagobah system... Whew... Dagobah... This may smell bad, kid... Yoda... but it will keep you warm...til I get the shelter built. Ooh...I thought they smelled bad on the outside!

Afraid there's not much left. What was it? Droid of some kind. I didn't hit it that hard. It must have had a self-destruct. An Imperial probe droid. It's a good bet the Empire knows we're here. We'd better start the evacuation.

What did you have in mind for your next move? Well, if they follow standard Imperial procedure, they'll dump their garbage before they go to light-speed, then we just float away. With the rest of the garbage. Then what? Then we've got to find a safe port somewhere around here. Got any ideas? No. Where are we? The Anoat system. Anoat system. There's not much there. No. "
250,1478687387494,"Artoo expresses his relief, also. How are you feeling, kid? You don't look so bad to me. In fact, you look strong enough to pull the ears off a Gundark. Thanks to you. That's two you owe me, junior. Well your Worship, looks like you managed to keep me around for a little while longer. I had nothing to do with it. General Rieekan thinks it's dangerous for any ships to leave the system until we've activated the energy shield. That's a good story. I think you just can't bear to let a gorgeous guy like me out of your sight.

No, I don't have a landing permit. I'm trying to reach Lando Calrissian. Whoa! Wait a minute! Let me explain. You will not deviate from your present course. Rather touchy, aren't they? I thought you knew this person. Well, that was a long time ago. I'm sure he's forgotten about that. Permission granted to land on Platform Three-two-seven. Thank you. There's nothing to worry about. We go way back, Lando and me. Who's worried?

Steady, Rouge Two Activate harpoon. Good shot, Janson. One more pass. Coming around. Once more. One more. Cable out! Let her go! Detach cable. Cable detached. Come on! Whooha!! That got him! I see it, Wedge. Good work. I don't think we can protect two transports at a time. It's risky, but we can't hold out much longer. We have no choice. Launch patrols. Evacuate remaining ground staff. No, no! No! This one goes there, that one goes there. right? Artoo, you take good care of Master Luke now, understand? And...do take care of yourself. Oh, dear, oh, dear.

Sir, I'm almost afraid to ask, but...does that include shutting me down, too? o, I need you to talk to the Falcon, find out what's wrong with the hyperdrive. Sir, it's quite possible this asteroid is not entirely stable. Not entirely stable? I'm glad you're here to tell us these things. Chewie, take the professor in the back and plug him into the hyperdrive. Oh! Sometimes I just don't understand human behavior. After all, I'm only trying to do my job in the most..."
251,1481304616446,"Rendezvous at mark six point one. This is Red Two. Flying toward you. Red Three, standing by. Red Leader, this is Base One. Keep half your group out of range for the next run. Copy, Base One. Luke, take Red Two and Three. Hold up here and wait for my signal...to start your run. This is it! We should be able to see it by now. Keep your eyes open for those fighters! There's too much interference! Red Five, can you see them from where you are? No sign of any...wait! Coming in point three five. I see them. I'm in range. Target's coming up! Just hold them off for a few seconds.

Her resistance to the mind probe is considerable. It will be some time before we can extract any information from her. The final check-out is complete. All systems are operational. What course shall we set?  Perhaps she would respond to an alternative form of persuasion. What do you mean? I think it is time we demonstrate the full power of this station. Set your course for Princess Leia's home planet of Alderaan. With pleasure.

This is Chewbacca. He's first-mate on a ship that might suit our needs. I don't like the look of this. Han Solo. I'm captain of the Millennium Falcon. Chewie here tells me you're looking for passage to the Alderaan system. Yes, indeed. If it's a fast ship. Fast ship? You've never heard of the Millennium Falcon? Should I have? It's the ship that made the Kessel run in less than twelve parsecs! I've outrun Imperial starships, not the local bulk-cruisers, mind you. I'm talking about the big Corellian ships now. She's fast enough for you, old man. What's the cargo? Only passengers. Myself, the boy, two droids, and no questions asked. What is it? Some kind of local trouble? Let's just say we'd like to avoid any Imperial entanglements."
252,1461808156823,"Not after we demonstrate the power of this station. In a way, you have determined the choice of the planet that'll be destroyed first. Since you are reluctant to provide us with the location of the Rebel base, I have chosen to test this station's destructive power... on your home planet of Alderaan. No! Alderaan is peaceful. We have no weapons. You can't possibly... You would prefer another target? A military target? Then name the system! I grow tired of asking this. So it'll be the last time. Where is the Rebel base? Dantooine. They're on Dantooine.

Yes, sir. I think those new droids are going to work out fine. In fact, I, uh, was also thinking about our agreement about my staying on another season. And if these new droids do work out, I want to transmit my application to the Academy this year. You mean the next semester before harvest? Sure, there're more than enough droids. Harvest is when I need you the most. Only one more season. This year we'll make enough on the harvest so I'll be able to hire some more hands. And then you can go to the Academy next year. You must understand I need you here, Luke. But it's a whole 'nother year. Look, it's only one more season. Yeah, that's what you said last year when Biggs and Tank left. Where are you going? It looks like I'm going nowhere. I have to finish cleaning those droids.

Luke! Luke! Luke! Luke! Luke, Luke, grab a hold of this. Blast it, will you! My gun's jammed. Where? Anywhere! Oh!! Luke! Luke! Grab him! What happened? I've got a very bad feeling about this. The walls are moving! Don't just stand there. Try to brace it with something. Wait a minute! Threepio! Come in Threepio! Threepio! Where could he be?

Here they come! They're coming in too fast! Oooh! We've lost lateral controls. Don't worry, she'll hold together. You hear me, baby? Hold together! Got him! I got him! Great kid! Don't get cocky. There are still two more of them out there! That's it! We did it! We did it! Help! I think I'm melting!  This is all your fault."
